number;lifetime;total dissipation;spatial linear size
1095;4;4.0;1.4142135623730951
1096;1;1.0;0.0
1097;1;1.0;0.0
1098;1;1.0;0.0
1099;1;1.0;0.0
1100;1;1.0;0.0
1101;6;7.0;2.8284271247461903
1102;1;1.0;0.0
1103;2;3.0;1.0
1104;2;2.0;1.0
1105;3;3.0;1.4142135623730951
1106;1;1.0;0.0
1107;1;1.0;0.0
1108;7;13.0;2.8284271247461903
1109;1;1.0;0.0
1110;5;7.0;3.1622776601683795
1111;3;3.0;2.0
1112;1;1.0;0.0
1113;2;2.0;1.0
1114;3;3.0;2.0
1115;3;4.0;2.0
1116;4;7.0;2.23606797749979
1117;2;2.0;1.0
1118;1;1.0;0.0
1119;3;4.0;1.4142135623730951
1120;5;5.0;2.0
1121;3;5.0;2.0
1122;1;1.0;0.0
1123;1;1.0;0.0
1124;2;2.0;1.0
1125;4;6.0;2.0
1126;4;4.0;1.4142135623730951
1127;2;2.0;1.0
1128;1;1.0;0.0
1129;2;2.0;1.0
1130;5;5.0;2.8284271247461903
1131;1;1.0;0.0
1132;2;2.0;1.0
1133;10;12.0;5.0990195135927845
1134;1;1.0;0.0
1135;5;6.0;4.0
1136;6;9.0;3.605551275463989
1137;1;1.0;0.0
1138;2;2.0;1.0
1139;1;1.0;0.0
1140;2;2.0;1.0
1141;1;1.0;0.0
1142;2;2.0;1.0
1143;10;29.0;7.280109889280518
1144;1;1.0;0.0
1145;1;1.0;0.0
1146;1;1.0;0.0
1147;3;3.0;1.4142135623730951
1148;1;1.0;0.0
1149;3;4.0;2.0
1150;12;28.0;5.0990195135927845
1151;1;1.0;0.0
1152;3;3.0;1.4142135623730951
1153;5;7.0;2.8284271247461903
1154;5;8.0;2.0
1155;3;5.0;1.4142135623730951
1156;9;15.0;5.385164807134504
1157;2;2.0;1.0
1158;1;1.0;0.0
1159;5;5.0;1.4142135623730951
1160;2;2.0;1.0
1161;2;2.0;1.0
1162;1;1.0;0.0
1163;1;1.0;0.0
1164;2;3.0;1.0
1165;2;3.0;1.0
1166;1;1.0;0.0
1167;5;8.0;2.8284271247461903
1168;3;3.0;1.4142135623730951
1169;3;3.0;2.0
1170;1;1.0;0.0
1171;5;6.0;4.0
1172;13;22.0;4.47213595499958
1173;3;4.0;1.4142135623730951
1174;5;6.0;1.4142135623730951
1175;1;1.0;0.0
1176;2;2.0;1.0
1177;1;1.0;0.0
1178;1;1.0;0.0
1179;1;1.0;0.0
1180;1;1.0;0.0
1181;2;2.0;1.0
1182;3;3.0;1.4142135623730951
1183;6;8.0;2.23606797749979
1184;2;2.0;1.0
1185;2;2.0;1.0
1186;6;11.0;3.605551275463989
1187;1;1.0;0.0
1188;1;1.0;0.0
1189;3;3.0;1.4142135623730951
1190;9;22.0;5.0
1191;2;2.0;1.0
1192;3;5.0;1.4142135623730951
1193;2;2.0;1.0
1194;6;11.0;4.123105625617661
1195;1;1.0;0.0
1196;1;1.0;0.0
1197;1;1.0;0.0
1198;1;1.0;0.0
1199;2;2.0;1.0
1200;1;1.0;0.0
1201;2;2.0;1.0
1202;4;6.0;3.0
1203;4;6.0;2.23606797749979
1204;2;2.0;1.0
1205;2;2.0;1.0
1206;1;1.0;0.0
1207;9;12.0;5.385164807134504
1208;2;2.0;1.0
1209;4;6.0;2.23606797749979
1210;1;1.0;0.0
1211;3;4.0;1.4142135623730951
1212;2;3.0;1.0
1213;6;8.0;3.605551275463989
1214;2;2.0;1.0
1215;1;1.0;0.0
1216;1;1.0;0.0
1217;3;4.0;1.4142135623730951
1218;3;3.0;1.4142135623730951
1219;2;2.0;1.0
1220;2;3.0;1.0
1221;2;2.0;1.0
1222;2;2.0;1.0
1223;2;2.0;1.0
1224;1;1.0;0.0
1225;9;9.0;2.8284271247461903
1226;1;1.0;0.0
1227;1;1.0;0.0
1228;1;1.0;0.0
1229;1;1.0;0.0
1230;1;1.0;0.0
1231;6;10.0;2.23606797749979
1232;5;7.0;3.1622776601683795
1233;2;2.0;1.0
1234;2;3.0;1.0
1235;4;4.0;1.4142135623730951
1236;4;4.0;2.23606797749979
1237;2;3.0;1.0
1238;5;5.0;2.8284271247461903
1239;4;4.0;2.23606797749979
1240;2;2.0;1.0
1241;2;2.0;1.0
1242;1;1.0;0.0
1243;6;18.0;4.123105625617661
1244;2;2.0;1.0
1245;3;5.0;2.0
1246;7;11.0;2.8284271247461903
1247;1;1.0;0.0
1248;1;1.0;0.0
1249;2;2.0;1.0
1250;4;7.0;2.23606797749979
1251;1;1.0;0.0
1252;1;1.0;0.0
1253;1;1.0;0.0
1254;2;2.0;1.0
1255;1;1.0;0.0
1256;7;9.0;2.8284271247461903
1257;1;1.0;0.0
1258;5;8.0;2.0
1259;2;2.0;1.0
1260;1;1.0;0.0
1261;1;1.0;0.0
1262;8;12.0;5.385164807134504
1263;4;4.0;2.23606797749979
1264;10;22.0;5.0
1265;1;1.0;0.0
1266;4;6.0;2.23606797749979
1267;2;2.0;1.0
1268;2;2.0;1.0
1269;7;11.0;3.1622776601683795
1270;1;1.0;0.0
1271;3;6.0;2.0
1272;1;1.0;0.0
1273;3;3.0;1.4142135623730951
1274;2;2.0;1.0
1275;1;1.0;0.0
1276;1;1.0;0.0
1277;1;1.0;0.0
1278;1;1.0;0.0
1279;1;1.0;0.0
1280;1;1.0;0.0
1281;4;5.0;2.23606797749979
1282;2;2.0;1.0
1283;4;6.0;2.23606797749979
1284;6;13.0;4.123105625617661
1285;2;2.0;1.0
1286;2;4.0;1.0
1287;1;1.0;0.0
1288;11;29.0;7.0710678118654755
1289;6;6.0;3.1622776601683795
1290;18;44.0;8.602325267042627
1291;1;1.0;0.0
1292;8;14.0;5.0990195135927845
1293;3;6.0;2.0
1294;4;6.0;2.23606797749979
1295;2;2.0;1.0
1296;3;7.0;2.0
1297;1;1.0;0.0
1298;5;9.0;3.0
1299;6;8.0;3.605551275463989
1300;5;9.0;2.8284271247461903
1301;9;23.0;3.605551275463989
1302;2;2.0;1.0
1303;11;15.0;3.605551275463989
1304;9;13.0;5.0990195135927845
1305;1;1.0;0.0
1306;5;5.0;2.23606797749979
1307;2;2.0;1.0
1308;1;1.0;0.0
1309;4;6.0;1.4142135623730951
1310;1;1.0;0.0
1311;1;1.0;0.0
1312;1;1.0;0.0
1313;3;3.0;2.0
1314;2;2.0;1.0
1315;3;3.0;1.4142135623730951
1316;1;1.0;0.0
1317;10;14.0;3.605551275463989
1318;1;1.0;0.0
1319;8;12.0;3.605551275463989
1320;5;8.0;2.23606797749979
1321;10;18.0;4.47213595499958
1322;8;20.0;5.0990195135927845
1323;5;7.0;3.1622776601683795
1324;6;7.0;3.605551275463989
1325;3;3.0;2.0
1326;1;1.0;0.0
1327;6;7.0;2.0
1328;2;2.0;1.0
1329;11;18.0;4.123105625617661
1330;6;7.0;1.4142135623730951
1331;5;9.0;3.0
1332;1;1.0;0.0
1333;11;13.0;5.0990195135927845
1334;1;1.0;0.0
1335;3;3.0;2.0
1336;6;8.0;3.1622776601683795
1337;4;4.0;1.4142135623730951
1338;2;2.0;1.0
1339;6;11.0;2.8284271247461903
1340;8;20.0;5.0990195135927845
1341;2;2.0;1.0
1342;1;1.0;0.0
1343;1;1.0;0.0
1344;1;1.0;0.0
1345;1;1.0;0.0
1346;2;2.0;1.0
1347;6;10.0;4.123105625617661
1348;1;1.0;0.0
1349;1;1.0;0.0
1350;2;3.0;1.0
1351;3;4.0;1.4142135623730951
1352;1;1.0;0.0
1353;3;4.0;1.4142135623730951
1354;1;1.0;0.0
1355;3;3.0;2.0
1356;2;2.0;1.0
1357;1;1.0;0.0
1358;4;5.0;2.23606797749979
1359;12;25.0;6.082762530298219
1360;2;2.0;1.0
1361;1;1.0;0.0
1362;4;6.0;1.4142135623730951
1363;2;2.0;1.0
1364;16;38.0;9.055385138137417
1365;2;3.0;1.0
1366;1;1.0;0.0
1367;1;1.0;0.0
1368;5;10.0;3.1622776601683795
1369;1;1.0;0.0
1370;2;2.0;1.0
1371;1;1.0;0.0
1372;2;2.0;1.0
1373;2;3.0;1.0
1374;1;1.0;0.0
1375;1;1.0;0.0
1376;1;1.0;0.0
1377;1;1.0;0.0
1378;14;16.0;5.830951894845301
1379;1;1.0;0.0
1380;1;1.0;0.0
1381;6;13.0;2.8284271247461903
1382;2;2.0;1.0
1383;1;1.0;0.0
1384;1;1.0;0.0
1385;6;6.0;3.1622776601683795
1386;3;3.0;2.0
1387;3;4.0;2.0
1388;3;3.0;1.4142135623730951
1389;4;4.0;2.23606797749979
1390;3;9.0;2.0
1391;3;3.0;2.0
1392;1;1.0;0.0
1393;2;3.0;1.0
1394;1;1.0;0.0
1395;1;1.0;0.0
1396;1;1.0;0.0
1397;9;10.0;3.1622776601683795
1398;4;4.0;1.4142135623730951
1399;3;4.0;2.0
1400;3;4.0;1.4142135623730951
1401;4;5.0;1.4142135623730951
1402;2;2.0;1.0
1403;4;4.0;2.23606797749979
1404;2;3.0;1.0
1405;2;2.0;1.0
1406;1;1.0;0.0
1407;1;1.0;0.0
1408;4;4.0;3.0
1409;6;13.0;3.605551275463989
1410;3;4.0;1.4142135623730951
1411;13;24.0;6.082762530298219
1412;1;1.0;0.0
1413;2;2.0;1.0
1414;4;4.0;1.4142135623730951
1415;13;41.0;5.830951894845301
1416;5;7.0;2.8284271247461903
1417;3;3.0;2.0
1418;2;2.0;1.0
1419;7;13.0;4.47213595499958
1420;9;16.0;5.385164807134504
1421;8;13.0;3.605551275463989
1422;18;38.0;7.280109889280518
1423;1;1.0;0.0
1424;6;12.0;3.0
1425;1;1.0;0.0
1426;3;3.0;1.4142135623730951
1427;1;1.0;0.0
1428;1;1.0;0.0
1429;2;2.0;1.0
1430;1;1.0;0.0
1431;1;1.0;0.0
1432;9;14.0;5.0
1433;2;2.0;1.0
1434;3;4.0;2.0
1435;3;3.0;1.4142135623730951
1436;2;2.0;1.0
1437;5;8.0;2.23606797749979
1438;1;1.0;0.0
1439;1;1.0;0.0
1440;1;1.0;0.0
1441;2;2.0;1.0
1442;1;1.0;0.0
1443;1;1.0;0.0
1444;1;1.0;0.0
1445;1;1.0;0.0
1446;5;6.0;2.0
1447;3;5.0;1.4142135623730951
1448;1;1.0;0.0
1449;4;4.0;2.23606797749979
1450;1;1.0;0.0
1451;1;1.0;0.0
1452;1;1.0;0.0
1453;2;3.0;1.0
1454;3;4.0;1.4142135623730951
1455;3;3.0;2.0
1456;2;2.0;1.0
1457;4;6.0;2.23606797749979
1458;3;6.0;1.4142135623730951
1459;8;15.0;4.123105625617661
1460;5;5.0;3.1622776601683795
1461;3;3.0;2.0
1462;6;12.0;3.605551275463989
1463;1;1.0;0.0
1464;1;1.0;0.0
1465;2;2.0;1.0
1466;3;4.0;1.4142135623730951
1467;2;2.0;1.0
1468;2;2.0;1.0
1469;10;13.0;6.4031242374328485
1470;2;2.0;1.0
1471;1;1.0;0.0
1472;4;7.0;1.4142135623730951
1473;17;33.0;7.615773105863909
1474;7;7.0;1.4142135623730951
1475;1;1.0;0.0
1476;9;13.0;5.385164807134504
1477;6;10.0;3.605551275463989
1478;2;2.0;1.0
1479;3;3.0;1.4142135623730951
1480;7;9.0;3.605551275463989
1481;2;2.0;1.0
1482;10;18.0;5.385164807134504
1483;2;2.0;1.0
1484;3;3.0;1.4142135623730951
1485;9;30.0;5.0
1486;1;1.0;0.0
1487;1;1.0;0.0
1488;1;1.0;0.0
1489;5;6.0;3.1622776601683795
1490;10;28.0;5.0
1491;2;2.0;1.0
1492;1;1.0;0.0
1493;6;14.0;3.1622776601683795
1494;1;1.0;0.0
1495;2;2.0;1.0
1496;1;1.0;0.0
1497;10;26.0;5.830951894845301
1498;3;4.0;1.4142135623730951
1499;1;1.0;0.0
1500;1;1.0;0.0
1501;2;2.0;1.0
1502;4;5.0;1.4142135623730951
1503;1;1.0;0.0
1504;3;3.0;2.0
1505;4;7.0;2.23606797749979
1506;2;2.0;1.0
1507;1;1.0;0.0
1508;2;2.0;1.0
1509;2;2.0;1.0
1510;1;1.0;0.0
1511;2;3.0;1.0
1512;2;2.0;1.0
1513;11;27.0;5.830951894845301
1514;1;1.0;0.0
1515;3;3.0;2.0
1516;2;2.0;1.0
1517;6;8.0;2.23606797749979
1518;2;2.0;1.0
1519;2;2.0;1.0
1520;1;1.0;0.0
1521;2;3.0;1.0
1522;2;2.0;1.0
1523;5;7.0;2.8284271247461903
1524;7;9.0;3.605551275463989
1525;10;14.0;5.0990195135927845
1526;1;1.0;0.0
1527;15;24.0;6.4031242374328485
1528;12;29.0;5.830951894845301
1529;3;3.0;1.4142135623730951
1530;5;8.0;3.0
1531;4;5.0;2.23606797749979
1532;3;3.0;2.0
1533;3;4.0;1.4142135623730951
1534;4;5.0;2.23606797749979
1535;1;1.0;0.0
1536;11;20.0;6.082762530298219
1537;1;1.0;0.0
1538;1;1.0;0.0
1539;3;4.0;2.0
1540;9;11.0;2.23606797749979
1541;1;1.0;0.0
1542;6;10.0;3.0
1543;2;2.0;1.0
1544;5;8.0;3.1622776601683795
1545;1;1.0;0.0
1546;5;5.0;2.0
1547;2;2.0;1.0
1548;1;1.0;0.0
1549;1;1.0;0.0
1550;3;3.0;2.0
1551;1;1.0;0.0
1552;2;2.0;1.0
1553;3;3.0;1.4142135623730951
1554;1;1.0;0.0
1555;1;1.0;0.0
1556;6;8.0;3.1622776601683795
1557;2;2.0;1.0
1558;1;1.0;0.0
1559;9;14.0;5.656854249492381
1560;8;14.0;5.385164807134504
1561;1;1.0;0.0
1562;5;8.0;3.0
1563;2;2.0;1.0
1564;17;48.0;8.06225774829855
1565;8;19.0;3.1622776601683795
1566;1;1.0;0.0
1567;3;4.0;1.4142135623730951
1568;1;1.0;0.0
1569;4;4.0;1.4142135623730951
1570;6;8.0;3.0
1571;1;1.0;0.0
1572;1;1.0;0.0
1573;1;1.0;0.0
1574;4;4.0;2.23606797749979
1575;1;1.0;0.0
1576;1;1.0;0.0
1577;24;74.0;9.055385138137417
1578;1;1.0;0.0
1579;2;2.0;1.0
1580;2;3.0;1.0
1581;1;1.0;0.0
1582;4;5.0;1.4142135623730951
1583;1;1.0;0.0
1584;13;23.0;5.830951894845301
1585;1;1.0;0.0
1586;10;20.0;6.4031242374328485
1587;5;5.0;2.8284271247461903
1588;1;1.0;0.0
1589;1;1.0;0.0
1590;3;3.0;2.0
1591;1;1.0;0.0
1592;1;1.0;0.0
1593;1;1.0;0.0
1594;1;1.0;0.0
1595;1;1.0;0.0
1596;2;2.0;1.0
1597;10;16.0;4.123105625617661
1598;1;1.0;0.0
1599;1;1.0;0.0
1600;2;2.0;1.0
1601;3;3.0;1.4142135623730951
1602;2;2.0;1.0
1603;2;2.0;1.0
1604;2;2.0;1.0
1605;5;6.0;3.1622776601683795
1606;1;1.0;0.0
1607;2;3.0;1.0
1608;1;1.0;0.0
1609;2;2.0;1.0
1610;16;44.0;5.0
1611;13;52.0;8.246211251235321
1612;10;13.0;5.0990195135927845
1613;1;1.0;0.0
1614;2;2.0;1.0
1615;2;3.0;1.0
1616;9;23.0;5.0
1617;4;7.0;2.23606797749979
1618;2;2.0;1.0
1619;6;6.0;3.0
1620;2;3.0;1.0
1621;11;41.0;6.708203932499369
1622;1;1.0;0.0
1623;10;27.0;4.47213595499958
1624;1;1.0;0.0
1625;4;4.0;2.23606797749979
1626;5;6.0;3.0
1627;2;2.0;1.0
1628;9;13.0;5.0
1629;10;12.0;5.0
1630;2;2.0;1.0
1631;1;1.0;0.0
1632;1;1.0;0.0
1633;8;17.0;5.0
1634;2;2.0;1.0
1635;5;5.0;2.23606797749979
1636;1;1.0;0.0
1637;8;24.0;4.47213595499958
1638;3;3.0;1.4142135623730951
1639;4;4.0;1.4142135623730951
1640;3;3.0;1.4142135623730951
1641;2;2.0;1.0
1642;10;18.0;4.123105625617661
1643;7;10.0;3.1622776601683795
1644;7;10.0;2.23606797749979
1645;1;1.0;0.0
1646;3;5.0;1.4142135623730951
1647;5;5.0;3.1622776601683795
1648;2;2.0;1.0
1649;4;4.0;1.4142135623730951
1650;2;2.0;1.0
1651;13;30.0;5.830951894845301
1652;2;2.0;1.0
1653;1;1.0;0.0
1654;1;1.0;0.0
1655;7;13.0;3.605551275463989
1656;1;1.0;0.0
1657;2;2.0;1.0
1658;2;2.0;1.0
1659;2;2.0;1.0
1660;3;3.0;2.0
1661;4;6.0;3.0
1662;18;37.0;8.54400374531753
1663;12;57.0;7.0710678118654755
1664;2;2.0;1.0
1665;1;1.0;0.0
1666;1;1.0;0.0
1667;1;1.0;0.0
1668;2;2.0;1.0
1669;2;2.0;1.0
1670;2;2.0;1.0
1671;1;1.0;0.0
1672;1;1.0;0.0
1673;2;2.0;1.0
1674;14;37.0;7.280109889280518
1675;8;12.0;4.123105625617661
1676;8;16.0;4.123105625617661
1677;1;1.0;0.0
1678;5;6.0;2.23606797749979
1679;5;10.0;2.8284271247461903
1680;3;5.0;2.0
1681;2;2.0;1.0
1682;9;19.0;4.242640687119285
1683;3;4.0;1.4142135623730951
1684;6;12.0;3.1622776601683795
1685;2;2.0;1.0
1686;2;2.0;1.0
1687;4;6.0;1.4142135623730951
1688;2;2.0;1.0
1689;11;14.0;5.656854249492381
1690;2;2.0;1.0
1691;7;17.0;4.123105625617661
1692;5;9.0;3.1622776601683795
1693;4;5.0;2.23606797749979
1694;4;5.0;2.23606797749979
1695;21;61.0;10.770329614269007
1696;20;36.0;9.219544457292887
1697;10;19.0;6.708203932499369
1698;8;10.0;3.1622776601683795
1699;4;6.0;3.0
1700;1;1.0;0.0
1701;2;2.0;1.0
1702;1;1.0;0.0
1703;6;8.0;3.605551275463989
1704;2;2.0;1.0
1705;1;1.0;0.0
1706;1;1.0;0.0
1707;1;1.0;0.0
1708;13;27.0;4.47213595499958
1709;6;7.0;3.1622776601683795
1710;2;2.0;1.0
1711;5;6.0;3.1622776601683795
1712;1;1.0;0.0
1713;8;11.0;6.082762530298219
1714;4;8.0;3.0
1715;2;3.0;1.0
1716;4;4.0;1.4142135623730951
1717;1;1.0;0.0
1718;5;6.0;2.0
1719;1;1.0;0.0
1720;2;3.0;1.0
1721;13;37.0;7.0710678118654755
1722;7;11.0;4.47213595499958
1723;1;1.0;0.0
1724;4;4.0;1.4142135623730951
1725;3;3.0;2.0
1726;4;8.0;3.0
1727;2;2.0;1.0
1728;4;6.0;2.23606797749979
1729;3;5.0;1.4142135623730951
1730;9;17.0;4.47213595499958
1731;1;1.0;0.0
1732;3;3.0;1.4142135623730951
1733;2;2.0;1.0
1734;10;18.0;5.0
1735;2;2.0;1.0
1736;3;3.0;1.4142135623730951
1737;2;2.0;1.0
1738;1;1.0;0.0
1739;1;1.0;0.0
1740;7;11.0;2.8284271247461903
1741;4;6.0;2.23606797749979
1742;1;1.0;0.0
1743;17;33.0;4.47213595499958
1744;2;2.0;1.0
1745;4;4.0;2.23606797749979
1746;4;8.0;2.23606797749979
1747;4;6.0;2.23606797749979
1748;5;5.0;2.23606797749979
1749;2;2.0;1.0
1750;2;2.0;1.0
1751;4;5.0;2.23606797749979
1752;12;42.0;6.324555320336759
1753;3;4.0;1.4142135623730951
1754;1;1.0;0.0
1755;11;26.0;6.708203932499369
1756;13;16.0;4.123105625617661
1757;6;9.0;3.1622776601683795
1758;5;7.0;2.0
1759;4;6.0;2.23606797749979
1760;3;7.0;2.0
1761;2;2.0;1.0
1762;8;14.0;4.123105625617661
1763;1;1.0;0.0
1764;6;8.0;3.1622776601683795
1765;2;2.0;1.0
1766;1;1.0;0.0
1767;1;1.0;0.0
1768;26;66.0;8.06225774829855
1769;1;1.0;0.0
1770;2;2.0;1.0
1771;3;3.0;2.0
1772;5;7.0;2.8284271247461903
1773;3;5.0;2.0
1774;2;3.0;1.0
1775;2;2.0;1.0
1776;4;4.0;1.4142135623730951
1777;17;40.0;9.055385138137417
1778;19;46.0;7.0710678118654755
1779;7;13.0;4.47213595499958
1780;5;9.0;2.8284271247461903
1781;1;1.0;0.0
1782;1;1.0;0.0
1783;3;5.0;1.4142135623730951
1784;15;38.0;5.830951894845301
1785;9;29.0;4.47213595499958
1786;12;22.0;6.0
1787;1;1.0;0.0
1788;3;3.0;1.4142135623730951
1789;8;10.0;2.23606797749979
1790;4;7.0;2.23606797749979
1791;1;1.0;0.0
1792;7;19.0;4.47213595499958
1793;5;5.0;2.8284271247461903
1794;12;19.0;6.0
1795;9;16.0;5.830951894845301
1796;1;1.0;0.0
1797;1;1.0;0.0
1798;2;2.0;1.0
1799;3;3.0;2.0
1800;1;1.0;0.0
1801;10;18.0;3.605551275463989
1802;4;6.0;3.0
1803;7;9.0;4.123105625617661
1804;1;1.0;0.0
1805;4;6.0;1.4142135623730951
1806;6;18.0;4.123105625617661
1807;8;12.0;3.605551275463989
1808;4;4.0;1.4142135623730951
1809;3;3.0;1.4142135623730951
1810;1;1.0;0.0
1811;7;10.0;3.605551275463989
1812;5;8.0;3.1622776601683795
1813;5;8.0;2.8284271247461903
1814;3;3.0;1.4142135623730951
1815;3;3.0;1.4142135623730951
1816;6;8.0;3.605551275463989
1817;3;4.0;2.0
1818;2;2.0;1.0
1819;3;4.0;2.0
1820;2;2.0;1.0
1821;6;11.0;4.123105625617661
1822;2;2.0;1.0
1823;11;12.0;5.830951894845301
1824;1;1.0;0.0
1825;4;5.0;1.4142135623730951
1826;1;1.0;0.0
1827;1;1.0;0.0
1828;21;56.0;10.44030650891055
1829;8;10.0;5.0
1830;1;1.0;0.0
1831;1;1.0;0.0
1832;17;28.0;4.123105625617661
1833;4;5.0;2.23606797749979
1834;10;30.0;4.47213595499958
1835;2;2.0;1.0
1836;10;29.0;6.324555320336759
1837;5;6.0;2.8284271247461903
1838;5;5.0;2.0
1839;2;3.0;1.0
1840;2;2.0;1.0
1841;2;2.0;1.0
1842;13;34.0;7.615773105863909
1843;3;4.0;1.4142135623730951
1844;1;1.0;0.0
1845;1;1.0;0.0
1846;7;8.0;4.242640687119285
1847;15;65.0;5.0990195135927845
1848;10;28.0;7.280109889280518
1849;5;11.0;4.0
1850;4;13.0;3.0
1851;2;2.0;1.0
1852;6;6.0;2.23606797749979
1853;1;1.0;0.0
1854;2;2.0;1.0
1855;1;1.0;0.0
1856;1;1.0;0.0
1857;8;11.0;3.605551275463989
1858;1;1.0;0.0
1859;3;3.0;1.4142135623730951
1860;7;15.0;3.605551275463989
1861;2;3.0;1.0
1862;4;4.0;1.4142135623730951
1863;2;2.0;1.0
1864;1;1.0;0.0
1865;1;1.0;0.0
1866;1;1.0;0.0
1867;13;52.0;6.4031242374328485
1868;1;1.0;0.0
1869;14;42.0;7.0710678118654755
1870;11;22.0;7.615773105863909
1871;4;5.0;2.23606797749979
1872;1;1.0;0.0
1873;11;14.0;4.123105625617661
1874;12;18.0;5.830951894845301
1875;10;20.0;4.123105625617661
1876;2;2.0;1.0
1877;8;11.0;5.0990195135927845
1878;5;7.0;2.23606797749979
1879;3;4.0;1.4142135623730951
1880;1;1.0;0.0
1881;7;11.0;4.123105625617661
1882;2;2.0;1.0
1883;9;14.0;3.605551275463989
1884;1;1.0;0.0
1885;1;1.0;0.0
1886;5;7.0;3.1622776601683795
1887;5;10.0;3.1622776601683795
1888;17;59.0;5.385164807134504
1889;23;64.0;12.165525060596439
1890;20;44.0;8.48528137423857
1891;4;4.0;2.23606797749979
1892;9;24.0;4.0
1893;4;4.0;1.4142135623730951
1894;4;4.0;1.4142135623730951
1895;3;3.0;1.4142135623730951
1896;2;3.0;1.0
1897;6;10.0;2.23606797749979
1898;17;45.0;9.848857801796104
1899;1;1.0;0.0
1900;1;1.0;0.0
1901;3;3.0;2.0
1902;4;4.0;2.23606797749979
1903;2;2.0;1.0
1904;2;2.0;1.0
1905;5;7.0;3.1622776601683795
1906;3;4.0;1.4142135623730951
1907;18;36.0;6.4031242374328485
1908;6;11.0;4.0
1909;12;24.0;6.082762530298219
1910;14;20.0;9.433981132056603
1911;1;1.0;0.0
1912;20;48.0;7.211102550927978
1913;5;5.0;2.23606797749979
1914;25;62.0;9.219544457292887
1915;17;60.0;8.06225774829855
1916;15;35.0;9.433981132056603
1917;1;1.0;0.0
1918;8;12.0;4.123105625617661
1919;4;6.0;2.23606797749979
1920;1;1.0;0.0
1921;2;2.0;1.0
1922;1;1.0;0.0
1923;10;19.0;5.656854249492381
1924;3;5.0;1.4142135623730951
1925;2;2.0;1.0
1926;3;4.0;1.4142135623730951
1927;1;1.0;0.0
1928;2;2.0;1.0
1929;6;12.0;4.123105625617661
1930;7;8.0;2.23606797749979
1931;3;3.0;1.4142135623730951
1932;3;3.0;1.4142135623730951
1933;2;2.0;1.0
1934;1;1.0;0.0
1935;6;8.0;3.0
1936;3;5.0;1.4142135623730951
1937;1;1.0;0.0
1938;17;51.0;8.94427190999916
1939;2;2.0;1.0
1940;6;11.0;3.1622776601683795
1941;7;9.0;2.8284271247461903
1942;3;3.0;1.4142135623730951
1943;1;1.0;0.0
1944;2;2.0;1.0
1945;3;4.0;2.0
1946;7;9.0;2.8284271247461903
1947;3;3.0;1.4142135623730951
1948;3;4.0;1.4142135623730951
1949;1;1.0;0.0
1950;5;9.0;1.4142135623730951
1951;1;1.0;0.0
1952;9;16.0;4.47213595499958
1953;11;14.0;3.605551275463989
1954;11;20.0;7.280109889280518
1955;11;36.0;6.082762530298219
1956;1;1.0;0.0
1957;3;4.0;1.4142135623730951
1958;7;12.0;3.605551275463989
1959;5;5.0;2.8284271247461903
1960;5;6.0;3.1622776601683795
1961;2;2.0;1.0
1962;4;4.0;1.4142135623730951
1963;7;11.0;3.1622776601683795
1964;10;14.0;4.47213595499958
1965;4;5.0;2.23606797749979
1966;11;28.0;6.4031242374328485
1967;12;53.0;6.4031242374328485
1968;7;10.0;3.605551275463989
1969;2;2.0;1.0
1970;7;10.0;3.1622776601683795
1971;1;1.0;0.0
1972;1;1.0;0.0
1973;11;26.0;4.47213595499958
1974;3;4.0;2.0
1975;1;1.0;0.0
1976;12;42.0;7.0710678118654755
1977;1;1.0;0.0
1978;2;2.0;1.0
1979;2;3.0;1.0
1980;2;3.0;1.0
1981;1;1.0;0.0
1982;1;1.0;0.0
1983;1;1.0;0.0
1984;1;1.0;0.0
1985;2;2.0;1.0
1986;1;1.0;0.0
1987;11;23.0;4.0
1988;7;25.0;3.605551275463989
1989;3;4.0;1.4142135623730951
1990;2;2.0;1.0
1991;9;15.0;5.0990195135927845
1992;2;2.0;1.0
1993;3;3.0;1.4142135623730951
1994;4;4.0;1.4142135623730951
1995;1;1.0;0.0
1996;11;14.0;7.0710678118654755
1997;4;5.0;2.23606797749979
1998;2;4.0;1.0
1999;5;7.0;2.8284271247461903
2000;5;7.0;3.1622776601683795
2001;10;18.0;3.605551275463989
2002;1;1.0;0.0
2003;6;9.0;2.8284271247461903
2004;4;6.0;2.23606797749979
2005;6;12.0;4.123105625617661
2006;4;4.0;1.4142135623730951
2007;3;4.0;2.0
2008;2;2.0;1.0
2009;4;5.0;2.23606797749979
2010;3;4.0;2.0
2011;4;5.0;1.4142135623730951
2012;1;1.0;0.0
2013;25;85.0;10.770329614269007
2014;6;6.0;2.8284271247461903
2015;3;4.0;2.0
2016;7;8.0;3.1622776601683795
2017;1;1.0;0.0
2018;13;21.0;4.47213595499958
2019;2;3.0;1.0
2020;2;2.0;1.0
2021;1;1.0;0.0
2022;4;4.0;3.0
2023;4;5.0;2.23606797749979
2024;3;3.0;2.0
2025;4;4.0;1.4142135623730951
2026;2;2.0;1.0
2027;5;7.0;2.23606797749979
2028;28;137.0;14.7648230602334
2029;12;31.0;6.708203932499369
2030;5;7.0;3.1622776601683795
2031;18;44.0;8.48528137423857
2032;1;1.0;0.0
2033;12;23.0;7.280109889280518
2034;10;24.0;4.47213595499958
2035;13;45.0;9.0
2036;2;3.0;1.0
