;timestep;number;lifetime;total dissipation;spatial linear size
17856;131530;17856;25;77.0;15.652475842498529
17857;131560;17857;1;1.0;0.0
17858;131562;17858;1;1.0;0.0
17859;131564;17859;2;2.0;1.0
17860;131567;17860;1;1.0;0.0
17861;131569;17861;1;1.0;1.0
17862;131571;17862;1;1.0;0.0
17863;131578;17863;1;1.0;0.0
17864;131580;17864;1;1.0;0.0
17865;131582;17865;2;2.0;1.0
17866;131585;17866;3;3.0;1.4142135623730951
17867;131589;17867;1;1.0;0.0
17868;131591;17868;2;2.0;1.0
17869;131598;17869;4;10.0;3.0
