;timestep;number;lifetime;total dissipation;spatial linear size
34809;952160;34809;8;12.0;3.1622776601683795
34810;952169;34810;1;1.0;0.0
34811;952176;34811;27;149.0;8.12403840463596
34812;952213;34812;1;1.0;0.0
34813;952219;34813;1;1.0;0.0
34814;952253;34814;2;2.0;1.0
34815;952264;34815;2;2.0;1.0
34816;952271;34816;1;1.0;0.0
34817;952280;34817;2;3.0;1.0
34818;952295;34818;4;8.0;1.7320508075688772
34819;952303;34819;14;26.0;3.872983346207417
34820;952321;34820;1;1.0;0.0
34821;952326;34821;4;5.0;2.23606797749979
34822;952358;34822;9;18.0;3.4641016151377544
34823;952372;34823;2;2.0;1.0
34824;952387;34824;2;2.0;1.0
34825;952394;34825;1;1.0;0.0
34826;952403;34826;2;2.0;1.0
34827;952420;34827;3;3.0;1.4142135623730951
34828;952424;34828;18;54.0;7.280109889280518
34829;952448;34829;1;1.0;0.0
34830;952456;34830;37;328.0;7.483314773547883
34831;952518;34831;1;1.0;0.0
34832;952529;34832;2;2.0;1.0
34833;952535;34833;8;9.0;2.449489742783178
34834;952559;34834;16;37.0;5.196152422706632
34835;952578;34835;4;5.0;2.23606797749979
34836;952587;34836;2;2.0;1.0
34837;952594;34837;2;2.0;1.0
34838;952604;34838;1;1.0;0.0
34839;952630;34839;42;207.0;7.615773105863909
34840;952674;34840;1;1.0;0.0
34841;952693;34841;28;207.0;6.082762530298219
34842;952737;34842;1;1.0;0.0
34843;952742;34843;5;6.0;1.7320508075688772
34844;952753;34844;4;4.0;1.7320508075688772
34845;952763;34845;2;2.0;1.0
34846;952774;34846;4;4.0;2.23606797749979
34847;952779;34847;1;1.0;0.0
34848;952798;34848;2;2.0;1.0
34849;952810;34849;1;1.0;0.0
34850;952831;34850;2;2.0;1.0
34851;952848;34851;4;5.0;1.7320508075688772
34852;952857;34852;1;1.0;0.0
34853;952860;34853;3;3.0;1.4142135623730951
34854;952864;34854;15;58.0;3.872983346207417
34855;952880;34855;2;2.0;1.0
34856;952890;34856;5;9.0;2.23606797749979
34857;952900;34857;1;1.0;0.0
34858;952910;34858;5;9.0;2.449489742783178
34859;952923;34859;9;18.0;2.8284271247461903
34860;952937;34860;1;1.0;0.0
34861;952954;34861;1;1.0;0.0
34862;952959;34862;2;2.0;1.0
34863;952980;34863;3;4.0;2.0
34864;952987;34864;1;1.0;0.0
34865;952989;34865;3;3.0;1.4142135623730951
34866;953006;34866;2;3.0;1.0
34867;953016;34867;1;1.0;0.0
34868;953034;34868;14;25.0;5.196152422706632
34869;953067;34869;4;10.0;1.7320508075688772
34870;953074;34870;1;1.0;0.0
34871;953076;34871;3;4.0;1.4142135623730951
34872;953084;34872;1;1.0;0.0
34873;953094;34873;3;4.0;1.4142135623730951
34874;953106;34874;4;7.0;2.23606797749979
34875;953112;34875;20;41.0;4.898979485566356
34876;953149;34876;2;4.0;1.0
34877;953153;34877;5;5.0;2.449489742783178
34878;953165;34878;7;11.0;3.0
34879;953187;34879;3;4.0;1.4142135623730951
34880;953192;34880;2;4.0;1.0
34881;953208;34881;2;2.0;1.0
34882;953236;34882;15;26.0;4.69041575982343
34883;953252;34883;2;2.0;1.0
34884;953268;34884;41;208.0;11.74734012447073
34885;953311;34885;4;6.0;2.23606797749979
34886;953329;34886;1;1.0;0.0
34887;953352;34887;1;1.0;0.0
34888;953371;34888;35;178.0;13.228756555322953
34889;953408;34889;3;4.0;1.4142135623730951
34890;953418;34890;3;5.0;1.4142135623730951
34891;953430;34891;1;1.0;0.0
34892;953438;34892;2;2.0;1.0
34893;953447;34893;1;1.0;0.0
34894;953458;34894;1;1.0;0.0
34895;953463;34895;1;1.0;0.0
34896;953468;34896;11;43.0;4.47213595499958
34897;953503;34897;4;8.0;1.7320508075688772
34898;953522;34898;12;26.0;3.605551275463989
34899;953535;34899;5;5.0;1.7320508075688772
34900;953575;34900;4;4.0;1.7320508075688772
34901;953582;34901;2;2.0;1.0
34902;953586;34902;2;3.0;1.0
34903;953589;34903;3;5.0;1.4142135623730951
34904;953607;34904;2;2.0;1.0
34905;953618;34905;1;1.0;0.0
34906;953622;34906;15;30.0;3.1622776601683795
34907;953639;34907;4;5.0;2.0
34908;953646;34908;1;1.0;0.0
34909;953657;34909;9;21.0;3.4641016151377544
34910;953684;34910;2;2.0;1.0
34911;953693;34911;17;78.0;5.196152422706632
34912;953729;34912;8;10.0;3.872983346207417
34913;953738;34913;2;4.0;1.0
34914;953741;34914;3;3.0;1.4142135623730951
34915;953755;34915;1;1.0;0.0
34916;953759;34916;3;3.0;1.4142135623730951
34917;953763;34917;52;631.0;11.874342087037917
34918;953829;34918;10;35.0;3.0
34919;953847;34919;1;1.0;0.0
34920;953850;34920;5;9.0;2.449489742783178
34921;953856;34921;32;309.0;8.426149773176359
34922;953891;34922;2;2.0;1.0
34923;953922;34923;1;1.0;0.0
34924;953950;34924;1;1.0;0.0
34925;953970;34925;1;1.0;0.0
34926;953972;34926;7;28.0;3.7416573867739413
34927;954000;34927;1;1.0;0.0
34928;954006;34928;15;49.0;3.7416573867739413
